"ID","ESCALE_DEPART","ESCALE_DESTINATION","CODE","DATE_CREATED"
"2250454","VGO","TNG","VGOTNG","current_timestamp"
"2250455","YMQ","AGA","YMQAGA","current_timestamp"
"2250456","LGW","NDR","LGWNDR","current_timestamp"
"2250457","LHE","FEZ","LHEFEZ","current_timestamp"
"2250458","EJH","ACC","EJHACC","current_timestamp"
"2250459","CAS","SHA","CASSHA","current_timestamp"
"2250460","COO","CTU","COOCTU","current_timestamp"
"2250461","LIS","RIO","LISRIO","current_timestamp"
"2250462","SAW","PHX","SAWPHX","current_timestamp"
"2250463","NCE","TMS","NCETMS","current_timestamp"
"2250464","MKC","DLA","MKCDLA","current_timestamp"
"2250465","OZZ","BHM","OZZBHM","current_timestamp"
"2250466","NIM","PER","NIMPER","current_timestamp"
"2250467","SAO","NIM","SAONIM","current_timestamp"
"2250468","BWI","FCO","BWIFCO","current_timestamp"
"2250469","IAD","JFK","IADJFK","current_timestamp"
"2250470","PKX","IAD","PKXIAD","current_timestamp"
"2250471","KIX","GRU","KIXGRU","current_timestamp"
"2250472","DME","TRN","DMETRN","current_timestamp"
"2250473","CBR","DSS","CBRDSS","current_timestamp"
"2250474","EUN","CAI","EUNCAI","current_timestamp"
"2250475","DSS","AHU","DSSAHU","current_timestamp"
"2250476","GIG","NBO","GIGNBO","current_timestamp"
"2250477","TUN","SAN","TUNSAN","current_timestamp"
"2250478","BUD","LIS","BUDLIS","current_timestamp"
"2250479","FUE","RAK","FUERAK","current_timestamp"
"2250480","EUN","DMM","EUNDMM","current_timestamp"
"2250481","RDU","FCO","RDUFCO","current_timestamp"
"2250482","CMN","VPY","CMNVPY","current_timestamp"
"2250483","CMN","CPT","CMNCPT","current_timestamp"
"2250484","NKC","SSG","NKCSSG","current_timestamp"
"2250485","IAD","MAD","IADMAD","current_timestamp"
"2250486","COO","CAS","COOCAS","current_timestamp"
"2250487","FCO","BOS","FCOBOS","current_timestamp"
"2250488","AGP","GIG","AGPGIG","current_timestamp"
"2250489","ALG","SAO","ALGSAO","current_timestamp"
"2250490","OUD","OUD","OUDOUD","current_timestamp"
"2250491","CDG","CAI","CDGCAI","current_timestamp"
"2250493","PDX","ROB","PDXROB","current_timestamp"
"2250494","TUU","OUD","TUUOUD","current_timestamp"
"2250495","HKD","CMN","HKDCMN","current_timestamp"
"2250496","AMS","NUE","AMSNUE","current_timestamp"
"2250497","NBO","AGP","NBOAGP","current_timestamp"
"2250498","OUA","RNS","OUARNS","current_timestamp"
"2250499","OUA","AYT","OUAAYT","current_timestamp"
"2250500","SXB","GLN","SXBGLN","current_timestamp"
"2250501","MUC","DME","MUCDME","current_timestamp"
"2250502","BHD","LOS","BHDLOS","current_timestamp"
"2250503","AGA","IBZ","AGAIBZ","current_timestamp"
"2250504","CMN","HME","CMNHME","current_timestamp"
"2250505","TRN","LHR","TRNLHR","current_timestamp"
"2250506","LFW","SOF","LFWSOF","current_timestamp"
"2250507","ASW","NKC","ASWNKC","current_timestamp"
"2250508","AGA","SEA","AGASEA","current_timestamp"
"2250509","PAR","OXB","PAROXB","current_timestamp"
"2250510","ROB","LIS","ROBLIS","current_timestamp"
"2250511","BKO","GLN","BKOGLN","current_timestamp"
"2250512","BKO","RAK","BKORAK","current_timestamp"
"2250513","VIL","NIM","VILNIM","current_timestamp"
"2250514","BOD","GRU","BODGRU","current_timestamp"
"2250515","SYD","NAP","SYDNAP","current_timestamp"
"2250516","COO","FNA","COOFNA","current_timestamp"
"2250517","AKL","OUD","AKLOUD","current_timestamp"
"2250518","AHU","LGW","AHULGW","current_timestamp"
"2250519","MLW","TRV","MLWTRV","current_timestamp"
"2250520","COR","AGP","CORAGP","current_timestamp"
"2250521","DFW","NKC","DFWNKC","current_timestamp"
"2250522","DSS","HGH","DSSHGH","current_timestamp"
"2250523","BKO","TFS","BKOTFS","current_timestamp"
"2250524","FIH","CKY","FIHCKY","current_timestamp"
"2250525","UPG","CMN","UPGCMN","current_timestamp"
"2250526","BOD","SAO","BODSAO","current_timestamp"
"2250527","MRS","MLE","MRSMLE","current_timestamp"
"2250528","KUA","NKC","KUANKC","current_timestamp"
"2250529","ZIG","LYS","ZIGLYS","current_timestamp"
"2250530","YHZ","NKC","YHZNKC","current_timestamp"
"2250531","PHC","MCO","PHCMCO","current_timestamp"
"2250532","AKL","SPU","AKLSPU","current_timestamp"
"2250533","NIM","MSY","NIMMSY","current_timestamp"
"2250534","STO","CPH","STOCPH","current_timestamp"
"2250535","RBA","MVD","RBAMVD","current_timestamp"
"2250536","FCO","ORY","FCOORY","current_timestamp"
"2250537","MEL","NSI","MELNSI","current_timestamp"
"2250538","LGW","LYS","LGWLYS","current_timestamp"
"2250539","GVA","LOS","GVALOS","current_timestamp"
"2250540","LHR","OUD","LHROUD","current_timestamp"
"2250541","NTE","AGP","NTEAGP","current_timestamp"
"2250543","KRT","CKY","KRTCKY","current_timestamp"
"2250544","TTA","ERH","TTAERH","current_timestamp"
"2250545","ATL","LAD","ATLLAD","current_timestamp"
"2250546","NDJ","ZNZ","NDJZNZ","current_timestamp"
"2250547","FLL","TUN","FLLTUN","current_timestamp"
"2250548","ACC","LED","ACCLED","current_timestamp"
"2250549","ROB","JKT","ROBJKT","current_timestamp"
"2250550","ZRH","PNR","ZRHPNR","current_timestamp"
"2250551","BOS","BRU","BOSBRU","current_timestamp"
"2250552","EWR","DLA","EWRDLA","current_timestamp"
"2250553","NKC","AKL","NKCAKL","current_timestamp"
"2250554","CVG","NIM","CVGNIM","current_timestamp"
"2250555","OUA","OUA","OUAOUA","current_timestamp"
"2250556","CMN","FLL","CMNFLL","current_timestamp"
"2250557","LAD","MPL","LADMPL","current_timestamp"
"2250558","AGP","DXB","AGPDXB","current_timestamp"
"2250559","FCO","TUN","FCOTUN","current_timestamp"
"2250560","BOM","LOS","BOMLOS","current_timestamp"
"2250561","SEA","NTE","SEANTE","current_timestamp"
"2250562","FNA","NRT","FNANRT","current_timestamp"
"2250563","NYC","TUN","NYCTUN","current_timestamp"
"2250564","JFK","HND","JFKHND","current_timestamp"
"2250565","ROB","RAI","ROBRAI","current_timestamp"
"2250566","SVQ","BOD","SVQBOD","current_timestamp"
"2250567","SIN","GIB","SINGIB","current_timestamp"
"2250568","MUC","AMS","MUCAMS","current_timestamp"
"2250569","TLS","AMS","TLSAMS","current_timestamp"
"2250570","LIS","BCN","LISBCN","current_timestamp"
"2250571","MEL","AMS","MELAMS","current_timestamp"
"2250572","RBA","EWR","RBAEWR","current_timestamp"
"2250573","MPL","PER","MPLPER","current_timestamp"
"2250574","ATL","VCE","ATLVCE","current_timestamp"
"2250575","LOS","TLL","LOSTLL","current_timestamp"
"2250576","ISU","LIS","ISULIS","current_timestamp"
"2250577","LBA","LOS","LBALOS","current_timestamp"
"2250578","EWR","BJL","EWRBJL","current_timestamp"
"2250579","TRZ","CMN","TRZCMN","current_timestamp"
"2250580","OVD","LIN","OVDLIN","current_timestamp"
"2250581","TTU","ERH","TTUERH","current_timestamp"
"2250582","ORY","SAW","ORYSAW","current_timestamp"
"2250583","KWI","VIE","KWIVIE","current_timestamp"
"2250584","LAD","OXB","LADOXB","current_timestamp"
"2250585","AMS","NKC","AMSNKC","current_timestamp"
"2250586","CMN","TFS","CMNTFS","current_timestamp"
"2250587","CAI","OUD","CAIOUD","current_timestamp"
"2250588","BJS","NIM","BJSNIM","current_timestamp"
"2250589","KHI","AGA","KHIAGA","current_timestamp"
"2250590","FEZ","TIF","FEZTIF","current_timestamp"
"2250591","MLW","BRU","MLWBRU","current_timestamp"
"2250592","CAS","YQB","CASYQB","current_timestamp"
"2250593","JKG","CMN","JKGCMN","current_timestamp"
"2250594","DKR","HND","DKRHND","current_timestamp"
"2250595","TLL","NDB","TLLNDB","current_timestamp"
"2250596","LST","MUC","LSTMUC","current_timestamp"
"2250597","CFE","CMN","CFECMN","current_timestamp"
"2250598","KGL","TUN","KGLTUN","current_timestamp"
"2250599","MCO","PNR","MCOPNR","current_timestamp"
"2250600","IND","ACC","INDACC","current_timestamp"
"2250601","NKC","SRG","NKCSRG","current_timestamp"
"2250602","CMH","ABJ","CMHABJ","current_timestamp"
"2250603","DRO","RAK","DRORAK","current_timestamp"
"2250604","LYS","CAS","LYSCAS","current_timestamp"
"2250605","ERH","MRS","ERHMRS","current_timestamp"
"2250606","MAD","NDB","MADNDB","current_timestamp"
"2250607","LPA","NBO","LPANBO","current_timestamp"
"2250608","CMN","MMK","CMNMMK","current_timestamp"
"2250609","NYC","STI","NYCSTI","current_timestamp"
"2250610","BCN","KUF","BCNKUF","current_timestamp"
"2250611","CAI","ACC","CAIACC","current_timestamp"
"2250612","ABJ","BOS","ABJBOS","current_timestamp"
"2250613","HAM","LOS","HAMLOS","current_timestamp"
"2250614","NKC","VCE","NKCVCE","current_timestamp"
"2250615","ROB","SIN","ROBSIN","current_timestamp"
"2250616","FIH","ARN","FIHARN","current_timestamp"
"2250618","CAS","GVA","CASGVA","current_timestamp"
"2250619","BLZ","CMN","BLZCMN","current_timestamp"
"2250620","BJL","SSH","BJLSSH","current_timestamp"
"2250621","CDG","FRA","CDGFRA","current_timestamp"
"2250622","BDS","ABJ","BDSABJ","current_timestamp"
"2250623","ERH","CPH","ERHCPH","current_timestamp"
"2250624","LEJ","NKC","LEJNKC","current_timestamp"
"2250625","SEA","CPT","SEACPT","current_timestamp"
"2250626","GIG","MAN","GIGMAN","current_timestamp"
"2250627","CAS","MSQ","CASMSQ","current_timestamp"
"2250628","ELP","NBO","ELPNBO","current_timestamp"
"2250629","ABJ","YWG","ABJYWG","current_timestamp"
"2250630","MED","ADD","MEDADD","current_timestamp"
"2250631","COO","POA","COOPOA","current_timestamp"
"2250632","SSG","FNA","SSGFNA","current_timestamp"
"2250633","GZP","CMN","GZPCMN","current_timestamp"
"2250634","NSI","NRT","NSINRT","current_timestamp"
"2250635","BOS","XRY","BOSXRY","current_timestamp"
"2250636","THR","NKC","THRNKC","current_timestamp"
"2250637","CNF","MXP","CNFMXP","current_timestamp"
"2250638","ROB","FNA","ROBFNA","current_timestamp"
"2250639","BGF","CDG","BGFCDG","current_timestamp"
"2250641","LAS","SLA","LASSLA","current_timestamp"
"2250642","ICT","TLS","ICTTLS","current_timestamp"
"2250643","BJL","TPE","BJLTPE","current_timestamp"
"2250644","HKG","PVG","HKGPVG","current_timestamp"
"2250645","MPM","OXB","MPMOXB","current_timestamp"
"2250647","AGA","YYZ","AGAYYZ","current_timestamp"
"2250648","CMN","KIN","CMNKIN","current_timestamp"
"2250649","BIO","OXB","BIOOXB","current_timestamp"
"2250650","TUN","CNF","TUNCNF","current_timestamp"
"2250651","YAO","TLS","YAOTLS","current_timestamp"
"2250652","FIH","ACC","FIHACC","current_timestamp"
"2250653","DSS","VIE","DSSVIE","current_timestamp"
"2250654","TNG","BJV","TNGBJV","current_timestamp"
"2250655","DOH","FEZ","DOHFEZ","current_timestamp"
"2250656","BIO","BJL","BIOBJL","current_timestamp"
"2250657","ABJ","CKG","ABJCKG","current_timestamp"
"2250658","NIM","HKG","NIMHKG","current_timestamp"
"2250659","CMN","LAW","CMNLAW","current_timestamp"
"2250660","GIG","ACC","GIGACC","current_timestamp"
"2250661","LFW","DAC","LFWDAC","current_timestamp"
"2250662","NDJ","ZRH","NDJZRH","current_timestamp"
"2250663","CMN","MZT","CMNMZT","current_timestamp"
"2250664","MRS","GIB","MRSGIB","current_timestamp"
"2250665","IST","VIE","ISTVIE","current_timestamp"
"2250666","TRN","TTA","TRNTTA","current_timestamp"
"2250667","PAR","KTM","PARKTM","current_timestamp"
"2250668","ROA","FNA","ROAFNA","current_timestamp"
"2250669","WAS","LGW","WASLGW","current_timestamp"
"2250670","BRU","DME","BRUDME","current_timestamp"
"2250671","MUC","TNG","MUCTNG","current_timestamp"
"2250672","HEL","FEZ","HELFEZ","current_timestamp"
"2250673","SYD","GIG","SYDGIG","current_timestamp"
"2250674","OZH","OUD","OZHOUD","current_timestamp"
"2250675","BKO","YQB","BKOYQB","current_timestamp"
"2250676","MLN","CMN","MLNCMN","current_timestamp"
"2250677","OVD","TNG","OVDTNG","current_timestamp"
"2250678","DFW","TUN","DFWTUN","current_timestamp"
"2250679","ROM","DKR","ROMDKR","current_timestamp"
"2250680","CAI","NSI","CAINSI","current_timestamp"
"2250681","ROM","ALG","ROMALG","current_timestamp"
"2250682","KUL","ATH","KULATH","current_timestamp"
"2250683","YOW","NKC","YOWNKC","current_timestamp"
"2250684","AGA","PEE","AGAPEE","current_timestamp"
"2250685","GRU","VIE","GRUVIE","current_timestamp"
"2250686","BHH","LOS","BHHLOS","current_timestamp"
"2250687","LGW","OPO","LGWOPO","current_timestamp"
"2250688","ROC","ATH","ROCATH","current_timestamp"
"2250689","OUD","GIB","OUDGIB","current_timestamp"
"2250690","MCT","TTU","MCTTTU","current_timestamp"
"2250691","OSL","ARN","OSLARN","current_timestamp"
"2250692","CMN","AEX","CMNAEX","current_timestamp"
"2250693","RAI","MED","RAIMED","current_timestamp"
"2250694","ORY","BCN","ORYBCN","current_timestamp"
"2250695","DME","ORY","DMEORY","current_timestamp"
"2250696","MRS","LFW","MRSLFW","current_timestamp"
"2250697","SXM","BKO","SXMBKO","current_timestamp"
"2250698","BOS","SSG","BOSSSG","current_timestamp"
"2250699","BOM","NDR","BOMNDR","current_timestamp"
"2250700","TLS","NYC","TLSNYC","current_timestamp"
"2250701","MAA","CKY","MAACKY","current_timestamp"
"2250702","BJL","PAR","BJLPAR","current_timestamp"
"2250703","DMM","BJL","DMMBJL","current_timestamp"
"2250704","TNG","CAI","TNGCAI","current_timestamp"
"2250705","ABJ","LAD","ABJLAD","current_timestamp"
"2250706","RIO","AMS","RIOAMS","current_timestamp"
"2250707","SAV","BEY","SAVBEY","current_timestamp"
"2250708","TSR","CAS","TSRCAS","current_timestamp"
"2250709","MNL","BKO","MNLBKO","current_timestamp"
"2250710","RBA","FCO","RBAFCO","current_timestamp"
"2250711","BFN","CMN","BFNCMN","current_timestamp"
"2250712","YUL","ROM","YULROM","current_timestamp"
"2250714","AGA","BIL","AGABIL","current_timestamp"
"2250715","RKT","FNA","RKTFNA","current_timestamp"
"2250716","NDR","NKC","NDRNKC","current_timestamp"
"2250717","RAI","MSY","RAIMSY","current_timestamp"
"2250718","GSO","ACC","GSOACC","current_timestamp"
"2250719","RAK","SAV","RAKSAV","current_timestamp"
"2250720","HAN","BKK","HANBKK","current_timestamp"
"2250721","ABJ","BNE","ABJBNE","current_timestamp"
"2250722","CKY","YOW","CKYYOW","current_timestamp"
"2250723","CPT","BCN","CPTBCN","current_timestamp"
"2250724","BNE","SCQ","BNESCQ","current_timestamp"
"2250725","YUL","PAR","YULPAR","current_timestamp"
"2250726","BNE","LIS","BNELIS","current_timestamp"
"2250727","ACC","PER","ACCPER","current_timestamp"
"2250728","AGA","MIA","AGAMIA","current_timestamp"
"2250729","NYC","ROB","NYCROB","current_timestamp"
"2250730","VIL","NTE","VILNTE","current_timestamp"
"2250731","HIJ","AGA","HIJAGA","current_timestamp"
"2250732","TPA","CAI","TPACAI","current_timestamp"
"2250733","MXP","BRU","MXPBRU","current_timestamp"
"2250734","OXB","LOS","OXBLOS","current_timestamp"
"2250735","YUL","AHU","YULAHU","current_timestamp"
"2250736","CMN","RNO","CMNRNO","current_timestamp"
"2250737","EUN","NTE","EUNNTE","current_timestamp"
"2250738","NSI","SAN","NSISAN","current_timestamp"
"2250739","VLC","RUH","VLCRUH","current_timestamp"
"2250740","ORF","ABJ","ORFABJ","current_timestamp"
"2250741","TFS","DSS","TFSDSS","current_timestamp"
"2250742","OUD","AUH","OUDAUH","current_timestamp"
"2250743","MEL","BER","MELBER","current_timestamp"
"2250744","EAP","CMN","EAPCMN","current_timestamp"
"2250745","BRU","ADD","BRUADD","current_timestamp"
"2250746","OXB","TTU","OXBTTU","current_timestamp"
"2250747","TXL","RAK","TXLRAK","current_timestamp"
"2250748","BER","OUD","BEROUD","current_timestamp"
"2250749","CID","CMN","CIDCMN","current_timestamp"
"2250750","RAK","DTT","RAKDTT","current_timestamp"
"2250751","KGD","DME","KGDDME","current_timestamp"
"2250752","BNE","SEZ","BNESEZ","current_timestamp"
"2250753","TTU","CKY","TTUCKY","current_timestamp"
"2250754","VIL","MIL","VILMIL","current_timestamp"
"2250755","EVV","LOS","EVVLOS","current_timestamp"
"2250756","NWI","CAS","NWICAS","current_timestamp"
"2250757","CPT","TFN","CPTTFN","current_timestamp"
"2250758","FIH","YQB","FIHYQB","current_timestamp"
"2250759","MCT","MAD","MCTMAD","current_timestamp"
"2250760","BOM","CMN","BOMCMN","current_timestamp"
"2250762","PER","ASR","PERASR","current_timestamp"
"2250763","ACC","MIL","ACCMIL","current_timestamp"
"2250764","ORD","LFW","ORDLFW","current_timestamp"
"2250765","PAR","FEZ","PARFEZ","current_timestamp"
"2250766","AGA","HNL","AGAHNL","current_timestamp"
"2250767","SJP","CMN","SJPCMN","current_timestamp"
"2250768","DKR","NKC","DKRNKC","current_timestamp"
"2250769","LAX","MAD","LAXMAD","current_timestamp"
"2250770","EUN","YUL","EUNYUL","current_timestamp"
"2250771","PUS","CMN","PUSCMN","current_timestamp"
"2250772","CKY","AMM","CKYAMM","current_timestamp"
"2250773","LUX","OUA","LUXOUA","current_timestamp"
"2250774","CPH","OZZ","CPHOZZ","current_timestamp"
"2250775","LOS","NBO","LOSNBO","current_timestamp"
"2250776","NDJ","GRU","NDJGRU","current_timestamp"
"2250777","BNE","JTR","BNEJTR","current_timestamp"
"2250778","PUS","NKC","PUSNKC","current_timestamp"
"2250779","CMN","YYG","CMNYYG","current_timestamp"
"2250780","AGA","ORL","AGAORL","current_timestamp"
"2250781","LHR","ABJ","LHRABJ","current_timestamp"
"2250782","YUL","DLA","YULDLA","current_timestamp"
"2250783","MEL","GLA","MELGLA","current_timestamp"
"2250784","NSI","SGN","NSISGN","current_timestamp"
"2250785","CHC","RBA","CHCRBA","current_timestamp"
"2250786","YYT","OUA","YYTOUA","current_timestamp"
"2250787","FDH","CMN","FDHCMN","current_timestamp"
"2250788","SGF","FEZ","SGFFEZ","current_timestamp"
"2250789","BEY","AMS","BEYAMS","current_timestamp"
"2250790","CAS","BKO","CASBKO","current_timestamp"
"2250791","XNA","CMN","XNACMN","current_timestamp"
"2250792","MEX","ABJ","MEXABJ","current_timestamp"
"2250793","LOS","BLQ","LOSBLQ","current_timestamp"
"2250794","CMN","MSU","CMNMSU","current_timestamp"
"2250795","STR","DSS","STRDSS","current_timestamp"
"2250796","SYD","TLS","SYDTLS","current_timestamp"
"2250797","SFO","BGF","SFOBGF","current_timestamp"
"2250798","ADB","BJL","ADBBJL","current_timestamp"
"2250799","ACC","HEL","ACCHEL","current_timestamp"
"2250800","ONT","ROB","ONTROB","current_timestamp"
"2250801","PRN","ROB","PRNROB","current_timestamp"
"2250802","KUL","EUN","KULEUN","current_timestamp"
"2250803","NAS","ACC","NASACC","current_timestamp"
"2250804","COO","JFK","COOJFK","current_timestamp"
"2250805","RBA","LLW","RBALLW","current_timestamp"
"2250806","FNA","ISU","FNAISU","current_timestamp"
"2250807","YYZ","FIH","YYZFIH","current_timestamp"
"2250808","SEL","AGA","SELAGA","current_timestamp"
"2250809","ROB","SEA","ROBSEA","current_timestamp"
"2250810","HSV","AGP","HSVAGP","current_timestamp"
"2250811","FIH","NSI","FIHNSI","current_timestamp"
"2250812","SHJ","NKC","SHJNKC","current_timestamp"
"2250813","SCQ","AGA","SCQAGA","current_timestamp"
"2250814","ORY","ESU","ORYESU","current_timestamp"
"2250815","DSS","SYZ","DSSSYZ","current_timestamp"
"2250816","TRN","GRU","TRNGRU","current_timestamp"
"2250817","URY","RAK","URYRAK","current_timestamp"
"2250818","EZE","FCO","EZEFCO","current_timestamp"
"2250819","LOS","DTW","LOSDTW","current_timestamp"
"2250820","BEM","BEY","BEMBEY","current_timestamp"
"2250821","YLW","TNG","YLWTNG","current_timestamp"
"2250822","BRI","CAS","BRICAS","current_timestamp"
"2250823","OPO","FRA","OPOFRA","current_timestamp"
"2250824","CAI","FIH","CAIFIH","current_timestamp"
"2250825","LUX","OZZ","LUXOZZ","current_timestamp"
"2250826","IND","RBA","INDRBA","current_timestamp"
"2250827","ALG","AMD","ALGAMD","current_timestamp"
"2250828","TBS","DLA","TBSDLA","current_timestamp"
"2250829","NYC","NYC","NYCNYC","current_timestamp"
"2250830","BUD","ABJ","BUDABJ","current_timestamp"
"2250831","MAD","AUS","MADAUS","current_timestamp"
"2250832","BIO","OZG","BIOOZG","current_timestamp"
"2250833","NKC","EUN","NKCEUN","current_timestamp"
"2250834","MPL","BZV","MPLBZV","current_timestamp"
"2250835","ALG","WAS","ALGWAS","current_timestamp"
"2250836","MIA","PER","MIAPER","current_timestamp"
"2250837","TPA","SSG","TPASSG","current_timestamp"
"2250838","NKC","DKR","NKCDKR","current_timestamp"
"2250839","NYC","PAR","NYCPAR","current_timestamp"
"2250840","MEL","OUD","MELOUD","current_timestamp"
